student_id,student_name,learning_style,preferred_pace,preferred_course_load,work_hours_per_week,financial_aid_status,cumulative_gpa,grade_volatility,total_courses_completed,total_credits_earned,failing_courses,failure_rate_percent,enjoyment_rate,recent_performance,avg_completed_difficulty,max_completed_difficulty,min_completed_difficulty,avg_current_difficulty,max_current_difficulty,weighted_current_difficulty,difficulty_jump,semester_difficulty_balance,course_load_difficulty_risk,courses_with_met_prereqs,total_prereqs_met,prereq_preparedness_ratio,learning_style_success_rate,degree_completion_ratio,avg_credits_per_course,current_course_load,current_credits,peer_network_size,peer_avg_gpa,professors_known,avg_course_difficulty,degree_name,total_study_time_x,page_views_x,textbooks_accessed_x,current_course_load_from_props,overall_gpa_from_props,failure_rate_from_props,enhanced_risk_level,dropout_probability,total_risk_score,pagerank,degree,communityId,page_views_y,textbooks_accessed_y,total_study_time_y,enhanced_attrition_risk_level,enhanced_is_at_risk,cumulative_gpa_normalized,grade_volatility_normalized,total_courses_completed_normalized,total_credits_earned_normalized,failing_courses_normalized,failure_rate_percent_normalized,enjoyment_rate_normalized,recent_performance_normalized,avg_completed_difficulty_normalized,max_completed_difficulty_normalized,min_completed_difficulty_normalized,avg_current_difficulty_normalized,max_current_difficulty_normalized,weighted_current_difficulty_normalized,difficulty_jump_normalized,semester_difficulty_balance_normalized,course_load_difficulty_risk_normalized,courses_with_met_prereqs_normalized,total_prereqs_met_normalized,prereq_preparedness_ratio_normalized,learning_style_success_rate_normalized,degree_completion_ratio_normalized,avg_credits_per_course_normalized,current_course_load_normalized,current_credits_normalized,preferred_course_load_normalized,work_hours_per_week_normalized,peer_network_size_normalized,peer_avg_gpa_normalized,professors_known_normalized,avg_course_difficulty_normalized,pagerank_normalized,degree_normalized,communityId_normalized,enhanced_attrition_risk_level_normalized,dropout_probability_normalized,total_risk_score_normalized,gpa_risk_inverted,enhanced_final_risk_score
EX98913,,Unknown,Standard,4,0,Unknown,2.2333333333333334,1.9655363983740757,3,7.0,0,0.0,0.3333333333333333,6.0,3.6666666666666665,5.0,3.0,4.0,4,12.0,0.0,0.0,0.5373134328358209,1,3,3.0,0.5,0.058333333333333334,2.3333333333333335,1,3.0,28,2.9315476190476204,7,3.5714285714285716,Bachelor of Science in Biology,0,470,80,1,2.2333333333333334,0.3333333333333333,MEDIUM,3.408333333333333,9,0.8119116652435939,34.0,642,470,80,0,2,0,0.5583333333333333,0.842329767248056,0.075,0.061946902654867256,0.0,0.0,0.3333333333333333,0.75,0.7333333333333333,1.0,0.6,0.75,0.75,0.21739130434782608,0.0,0.0,0.2420330778539734,0.2,0.3,1.0,0.5,0.058333333333333334,0.7291666666666666,0.0,0.14285714285714285,1.0,0.0,0.6153846153846154,0.7023533968648666,0.2413793103448276,0.7142857142857143,0.2519168222959971,0.26666666666666666,0.6808059384941676,0.6666666666666666,0.7632620744259698,0.8333333333333334,0.44166666666666665,0.459239948904128
EZ61398,,Unknown,Standard,4,0,Unknown,3.5,0.2828427124746193,2,6.0,0,0.0,1.0,7.0,3.5,4.0,3.0,3.0,3,12.0,0.0,0.0,0.34285714285714286,1,4,4.0,0.5,0.05,3.0,1,4.0,28,2.8256716417910446,3,3.3333333333333335,Bachelor of Science in Biology,0,408,18,1,3.5,0.0,LOW,1.525,4,0.7781057374517065,32.0,943,408,18,0,0,0,0.875,0.12121212121212134,0.05,0.05309734513274336,0.0,0.0,1.0,0.875,0.7,0.8,0.6,0.5,0.5,0.21739130434782608,0.0,0.0,0.15444015444015446,0.2,0.4,1.0,0.5,0.05,0.9375,0.0,0.21428571428571427,1.0,0.0,0.6153846153846154,0.38546326471417935,0.10344827586206896,0.6666666666666667,0.22452861248477057,0.23333333333333334,1.0,0.0,0.047505938242280284,0.0,0.125,0.2433880308880309
FB86665,,Unknown,Standard,4,0,Unknown,3.34,0.6148170459575759,5,13.0,0,0.0,0.8,5.4,3.2,4.0,2.0,2.25,4,26.0,0.0,0.0,0.7784431137724551,4,8,2.0,0.5,0.10833333333333334,2.6,4,11.0,24,2.8624521072796933,8,3.0,Bachelor of Science in Computer Science,0,910,98,4,3.34,0.0,LOW,1.515,4,0.8190687210460385,33.0,847,910,98,0,0,0,0.835,0.26347957720344434,0.125,0.11504424778761062,0.0,0.0,0.8,0.675,0.64,0.8,0.4,0.3125,0.75,0.5217391304347826,0.0,0.0,0.3506500512488537,0.8,0.8,1.0,0.5,0.10833333333333334,0.8125,0.75,0.7142857142857143,1.0,0.0,0.46153846153846156,0.4955483555088223,0.27586206896551724,0.6,0.25771518248758,0.25,0.8981972428419936,0.0,0.04370546318289786,0.0,0.16500000000000004,0.28663001024977075
FC60064,,Unknown,Standard,4,0,Unknown,2.933333333333333,0.8139410298049853,9,27.0,0,0.0,0.4444444444444444,5.444444444444445,2.5555555555555554,4.0,1.0,3.5,4,21.0,0.0,0.0,0.7159090909090909,2,5,2.5,0.5,0.225,3.0,2,6.0,22,2.8014492753623195,14,2.4375,Bachelor of Science in Computer Science,0,1029,135,2,2.933333333333333,0.0,LOW,1.9166666666666665,5,0.7600457021572135,32.0,836,1029,135,0,0,0,0.7333333333333333,0.34881407373397993,0.225,0.23893805309734514,0.0,0.0,0.4444444444444444,0.6805555555555556,0.5111111111111111,0.8,0.2,0.625,0.75,0.41304347826086957,0.0,0.0,0.32248157248157255,0.4,0.5,1.0,0.5,0.225,0.9375,0.25,0.35714285714285715,1.0,0.0,0.38461538461538464,0.3129649596454124,0.4827586206896552,0.4875,0.2098970946371098,0.23333333333333334,0.8865323435843054,0.0,0.19635787806809182,0.16666666666666666,0.2666666666666667,0.29116298116298117
FC95498,,Unknown,Standard,4,0,Unknown,2.3166666666666664,1.3151679233720182,6,16.0,1,16.666666666666668,0.5,6.166666666666667,3.3333333333333335,4.0,2.0,4.0,4,4.0,0.0,0.0,0.17266187050359713,1,1,1.0,0.5,0.13333333333333333,2.6666666666666665,1,1.0,27,2.8757575757575764,12,3.3125,Bachelor of Arts in Biology,0,1169,115,1,2.3166666666666664,0.16666666666666666,LOW,2.7041666666666666,7,0.827683362846965,35.0,943,1169,115,0,2,0,0.5791666666666666,0.5636146406153841,0.15,0.1415929203539823,0.3333333333333333,0.16666666666666669,0.5,0.7708333333333334,0.6666666666666667,0.8,0.4,0.75,0.75,0.043478260869565216,0.0,0.0,0.07777561734396268,0.2,0.1,1.0,0.5,0.13333333333333333,0.8333333333333333,0.0,0.0,1.0,0.0,0.5769230769230769,0.5353720414245176,0.41379310344827586,0.6625,0.26469442052372577,0.2833333333333333,1.0,0.6666666666666666,0.49564528899445764,0.5,0.4208333333333334,0.4576384568021259
FD49879,,Unknown,Standard,4,0,Unknown,3.3333333333333335,0.3511884584284247,3,8.0,0,0.0,1.0,7.333333333333333,3.3333333333333335,4.0,2.0,3.5,4,21.0,0.0,0.0,0.63,2,5,2.5,0.5,0.06666666666666667,2.6666666666666665,2,6.0,26,2.8044910179640734,6,3.3333333333333335,Bachelor of Science in Computer Science,0,355,53,2,3.3333333333333335,0.0,LOW,1.5666666666666667,4,0.7791081088091797,33.0,836,355,53,0,0,0,0.8333333333333334,0.1505016608661752,0.075,0.07079646017699115,0.0,0.0,1.0,0.9166666666666666,0.6666666666666667,0.8,0.4,0.625,0.75,0.41304347826086957,0.0,0.0,0.2837837837837838,0.4,0.5,1.0,0.5,0.06666666666666667,0.8333333333333333,0.25,0.35714285714285715,1.0,0.0,0.5384615384615384,0.32206899098485686,0.20689655172413793,0.6666666666666667,0.2253406936445081,0.25,0.8865323435843054,0.0,0.06334125098970707,0.0,0.16666666666666663,0.2734234234234234
FD72400,,Unknown,Standard,4,0,Unknown,2.92,0.7981227975693966,5,14.0,0,0.0,0.6,6.2,2.6,4.0,1.0,4.0,4,12.0,0.0,0.0,0.4109589041095891,1,1,1.0,0.5,0.11666666666666667,2.8,1,3.0,31,2.803037974683546,10,2.6923076923076925,Bachelor of Arts in Computer Science,0,616,79,1,2.92,0.0,LOW,1.92,5,0.9178717275913417,40.0,836,616,79,0,0,0,0.73,0.34203517720054455,0.125,0.12389380530973451,0.0,0.0,0.6,0.775,0.52,0.8,0.2,0.75,0.75,0.21739130434782608,0.0,0.0,0.1851166234727879,0.2,0.1,1.0,0.5,0.11666666666666667,0.8749999999999999,0.0,0.14285714285714285,1.0,0.0,0.7307692307692307,0.3177199867147842,0.3448275862068966,0.5384615384615385,0.33776142437454676,0.36666666666666664,0.8865323435843054,0.0,0.197624703087886,0.16666666666666666,0.27,0.2640233246945576
FE79851,,Unknown,Standard,4,0,Unknown,3.0060606060606068,0.7154279287336505,33,95.0,0,0.0,0.6060606060606061,6.424242424242424,2.8484848484848486,5.0,1.0,3.5,4,11.0,0.0,0.0,0.3659274193548386,2,3,1.5,0.5,0.7916666666666666,2.878787878787879,2,3.0,23,2.8134545454545457,24,2.7857142857142856,Bachelor of Arts in Biology,0,6064,574,2,3.0060606060606068,0.0,LOW,1.5984848484848482,4,1.2973110007706237,57.0,943,6064,574,0,0,0,0.7515151515151517,0.3065963271865517,0.825,0.8407079646017699,0.0,0.0,0.6060606060606061,0.803030303030303,0.5696969696969697,1.0,0.2,0.625,0.75,0.1956521739130435,0.0,0.0,0.16483217088055793,0.4,0.3,1.0,0.5,0.7916666666666666,0.8996212121212122,0.25,0.14285714285714285,1.0,0.0,0.4230769230769231,0.3488971108718509,0.8275862068965517,0.5571428571428572,0.6451679386530079,0.65,1.0,0.0,0.07543367163319649,0.0,0.2484848484848483,0.2578149190245964
FF11976,,Unknown,Standard,4,0,Unknown,3.1333333333333333,0.5131601439446885,3,9.0,0,0.0,0.6666666666666666,5.0,3.0,4.0,2.0,2.6666666666666665,3,24.0,0.0,0.0,0.7659574468085106,3,5,1.6666666666666667,0.5,0.075,3.0,3,9.0,21,2.9284722222222244,5,3.2,Bachelor of Science in Computer Science,0,408,45,3,3.1333333333333333,0.0,LOW,1.6166666666666665,4,0.6701675633958537,27.0,642,408,45,0,0,0,0.7833333333333333,0.21991455613209338,0.075,0.07964601769911504,0.0,0.0,0.6666666666666666,0.625,0.6,0.8,0.4,0.41666666666666663,0.5,0.4782608695652174,0.0,0.0,0.3450258769407706,0.6,0.5,1.0,0.5,0.075,0.9375,0.5,0.5714285714285714,1.0,0.0,0.34615384615384615,0.693148637374866,0.1724137931034483,0.64,0.1370814234627374,0.15,0.6808059384941676,0.0,0.08234362628661912,0.0,0.21666666666666667,0.2906718420548208
FF96067,,Unknown,Standard,4,0,Unknown,2.516,1.0229369482035537,25,68.0,0,0.0,0.44,5.84,2.88,5.0,1.0,3.0,3,9.0,0.0,0.0,0.35771065182829886,0,0,0.0,0.5,0.5666666666666667,2.72,1,3.0,23,2.9568627450980385,23,2.88,Bachelor of Science in Computer Science,0,3898,448,1,2.516,0.08,LOW,2.037,5,1.25631122155397,51.0,642,3898,448,0,0,1,0.629,0.4383791835157606,0.625,0.6017699115044248,0.0,0.0,0.44,0.73,0.576,1.0,0.2,0.5,0.5,0.15217391304347827,0.0,0.0,0.1611309242469815,0.0,0.0,0.0,0.5,0.5666666666666667,0.85,0.0,0.14285714285714285,1.0,0.0,0.4230769230769231,0.7781223658736514,0.7931034482758621,0.576,0.6119515583095243,0.55,0.6808059384941676,0.0,0.24209026128266034,0.16666666666666666,0.371,0.1193261848493963
FF96067,,Unknown,Standard,4,0,Unknown,2.516,1.0229369482035537,25,68.0,0,0.0,0.44,5.84,2.88,5.0,1.0,3.0,3,9.0,0.0,0.0,0.35771065182829886,0,0,0.0,0.5,0.5666666666666667,2.72,1,3.0,23,2.9568627450980385,23,2.88,Bachelor of Science in Biology,0,3898,448,1,2.516,0.08,LOW,2.037,5,1.25631122155397,51.0,642,3898,448,0,0,1,0.629,0.4383791835157606,0.625,0.6017699115044248,0.0,0.0,0.44,0.73,0.576,1.0,0.2,0.5,0.5,0.15217391304347827,0.0,0.0,0.1611309242469815,0.0,0.0,0.0,0.5,0.5666666666666667,0.85,0.0,0.14285714285714285,1.0,0.0,0.4230769230769231,0.7781223658736514,0.7931034482758621,0.576,0.6119515583095243,0.55,0.6808059384941676,0.0,0.24209026128266034,0.16666666666666666,0.371,0.1193261848493963
FF97131,,Unknown,Standard,4,0,Unknown,2.7875,0.9341726668173136,8,21.0,1,12.5,0.625,5.75,2.625,4.0,1.0,1.0,1,3.0,0.0,0.0,0.10762331838565023,1,1,1.0,0.5,0.175,2.625,1,3.0,26,2.801779359430607,13,2.611111111111111,Bachelor of Science in Biology,0,1002,145,1,2.7875,0.0,LOW,1.953125,5,0.8322576975480387,36.0,836,1002,145,0,1,0,0.696875,0.40033928939735985,0.2,0.18584070796460178,0.3333333333333333,0.125,0.625,0.71875,0.525,0.8,0.2,0.0,0.0,0.021739130434782608,0.0,0.0,0.0484789722457884,0.2,0.1,1.0,0.5,0.175,0.8203125,0.0,0.14285714285714285,1.0,0.0,0.5384615384615384,0.3139529116504923,0.4482758620689655,0.5222222222222223,0.2684003634373779,0.3,0.8865323435843054,0.3333333333333333,0.2102137767220903,0.16666666666666666,0.303125,0.348341627782491
FH66036,,Unknown,Standard,4,0,Unknown,3.34,0.7893034904268447,5,14.0,0,0.0,0.8,6.0,3.6,4.0,3.0,2.25,3,24.0,0.0,0.0,0.718562874251497,3,7,2.3333333333333335,0.5,0.11666666666666667,2.8,4,11.0,30,2.9229591836734694,8,3.5454545454545454,Bachelor of Arts in Computer Science,0,764,90,4,3.34,0.0,LOW,1.515,4,0.9086524098955084,39.0,642,764,90,0,0,0,0.835,0.33825566696668674,0.125,0.12389380530973451,0.0,0.0,0.8,0.75,0.72,0.8,0.6,0.3125,0.5,0.4782608695652174,0.0,0.0,0.32367697038355725,0.6,0.7,1.0,0.5,0.11666666666666667,0.8749999999999999,0.75,0.7142857142857143,1.0,0.0,0.6923076923076923,0.6766479394872507,0.27586206896551724,0.7090909090909091,0.3302923021269855,0.35,0.6808059384941676,0.0,0.04370546318289786,0.0,0.16500000000000004,0.28123539407671144
FM34740,,Unknown,Standard,4,0,Unknown,2.325,1.6580611166861932,4,12.0,1,25.0,0.5,4.75,2.75,4.0,1.0,3.0,3,6.0,0.0,0.0,0.25806451612903225,1,2,2.0,0.5,0.1,3.0,1,2.0,23,2.8794871794871795,7,2.75,Bachelor of Science in Computer Science,0,540,54,1,2.325,0.25,LOW,3.068749999999999,8,0.7445672522342052,30.0,847,540,54,0,2,0,0.58125,0.7105613692306344,0.1,0.10619469026548672,0.3333333333333333,0.25,0.5,0.59375,0.55,0.8,0.2,0.5,0.5,0.08695652173913043,0.0,0.0,0.11624527753560013,0.2,0.2,1.0,0.5,0.1,0.9375,0.0,0.07142857142857142,1.0,0.0,0.4230769230769231,0.5465348627685841,0.2413793103448276,0.55,0.19735707394447713,0.2,0.8981972428419936,0.6666666666666666,0.6342042755344415,0.6666666666666666,0.41874999999999996,0.48179072217378666
FP06892,,Unknown,Standard,4,0,Unknown,2.325,1.0436314802968847,4,12.0,1,25.0,0.5,6.25,3.25,4.0,2.0,4.0,4,8.0,0.0,0.0,0.34408602150537637,0,0,0.0,0.5,0.1,3.0,1,2.0,34,2.8795411089866167,7,3.4285714285714284,Bachelor of Science in Computer Science,0,839,54,1,2.325,0.0,LOW,2.4187499999999997,6,0.9191784427189763,40.0,943,839,54,0,3,1,0.58125,0.44724781622889814,0.1,0.10619469026548672,0.3333333333333333,0.25,0.5,0.78125,0.65,0.8,0.4,0.75,0.75,0.13043478260869565,0.0,0.0,0.15499370338080018,0.0,0.0,0.0,0.5,0.1,0.9375,0.0,0.07142857142857142,1.0,0.0,0.8461538461538461,0.5466962754577165,0.2413793103448276,0.6857142857142857,0.3388200726772787,0.36666666666666664,1.0,1.0,0.3871733966745842,0.3333333333333333,0.41874999999999996,0.42287374067616
FS30134,,Unknown,Standard,4,0,Unknown,2.855555555555556,0.8110350040397626,9,26.0,0,0.0,0.5555555555555556,6.222222222222222,3.111111111111111,4.0,1.0,2.3333333333333335,3,17.0,0.0,0.0,0.5953307392996108,2,2,1.0,0.5,0.21666666666666667,2.888888888888889,3,7.0,30,2.9118110236220485,12,2.9523809523809526,Bachelor of Arts in Biology,0,1441,188,3,2.855555555555556,0.0,LOW,1.936111111111111,5,1.006552234902066,45.0,642,1441,188,0,0,0,0.713888888888889,0.34756869765828796,0.225,0.23008849557522124,0.0,0.0,0.5555555555555556,0.7777777777777778,0.6222222222222222,0.8,0.2,0.33333333333333337,0.5,0.32608695652173914,0.0,0.0,0.2681669996845094,0.4,0.2,1.0,0.5,0.21666666666666667,0.9027777777777777,0.5,0.42857142857142855,1.0,0.0,0.6923076923076923,0.6432811455886623,0.41379310344827586,0.5904761904761905,0.40960682247585173,0.45,0.6808059384941676,0.0,0.2037476906835576,0.16666666666666666,0.286111111111111,0.28224451104801296
FT01886,,Unknown,Standard,4,0,Unknown,2.1999999999999997,1.2569805089976536,7,21.0,0,0.0,0.2857142857142857,6.285714285714286,3.2857142857142856,4.0,2.0,3.0,4,18.0,0.0,0.0,0.8181818181818183,1,2,2.0,0.5,0.175,3.0,2,6.0,26,2.955681818181821,10,3.1538461538461537,Bachelor of Science in Biology,0,1065,90,2,2.1999999999999997,0.14285714285714285,LOW,2.7285714285714286,7,0.8479564048310438,36.0,642,1065,90,0,2,0,0.5499999999999999,0.5386784495342782,0.175,0.18584070796460178,0.0,0.0,0.2857142857142857,0.7857142857142857,0.6571428571428571,0.8,0.4,0.5,0.75,0.34782608695652173,0.0,0.0,0.36855036855036866,0.2,0.2,1.0,0.5,0.175,0.9375,0.25,0.35714285714285715,1.0,0.0,0.5384615384615384,0.7745878144462438,0.3448275862068966,0.6307692307692307,0.28111882782855946,0.3,0.6808059384941676,0.6666666666666666,0.5049202578893791,0.5,0.45000000000000007,0.4853767403767404
FX24731,,Unknown,Standard,4,0,Unknown,2.6879999999999997,0.98882084659794,25,70.0,2,8.0,0.56,5.84,2.64,4.0,1.0,3.0,3,18.0,0.0,0.0,0.6696428571428572,2,4,2.0,0.5,0.5833333333333334,2.8,2,6.0,20,2.8869999999999982,26,2.5555555555555554,Bachelor of Science in Computer Science,0,3993,440,2,2.6879999999999997,0.04,LOW,1.986,5,1.087502356965825,48.0,642,3993,440,0,1,1,0.6719999999999999,0.4237587430351675,0.625,0.6194690265486725,0.6666666666666666,0.08,0.56,0.73,0.528,0.8,0.2,0.5,0.5,0.34782608695652173,0.0,0.0,0.3016409266409267,0.4,0.4,1.0,0.5,0.5833333333333334,0.8749999999999999,0.25,0.35714285714285715,1.0,0.0,0.3076923076923077,0.569020971013537,0.896551724137931,0.5111111111111111,0.4751893718138017,0.5,0.6808059384941676,0.3333333333333333,0.22270783847981,0.16666666666666666,0.32800000000000007,0.3924615186615187
FX24731,,Unknown,Standard,4,0,Unknown,2.6879999999999997,0.98882084659794,25,70.0,2,8.0,0.56,5.84,2.64,4.0,1.0,3.0,3,18.0,0.0,0.0,0.6696428571428572,2,4,2.0,0.5,0.5833333333333334,2.8,2,6.0,20,2.8869999999999982,26,2.5555555555555554,Bachelor of Science in Biology,0,3993,440,2,2.6879999999999997,0.04,LOW,1.986,5,1.087502356965825,48.0,642,3993,440,0,1,1,0.6719999999999999,0.4237587430351675,0.625,0.6194690265486725,0.6666666666666666,0.08,0.56,0.73,0.528,0.8,0.2,0.5,0.5,0.34782608695652173,0.0,0.0,0.3016409266409267,0.4,0.4,1.0,0.5,0.5833333333333334,0.8749999999999999,0.25,0.35714285714285715,1.0,0.0,0.3076923076923077,0.569020971013537,0.896551724137931,0.5111111111111111,0.4751893718138017,0.5,0.6808059384941676,0.3333333333333333,0.22270783847981,0.16666666666666666,0.32800000000000007,0.3924615186615187
FY61006,,Unknown,Standard,4,0,Unknown,2.7,0.0,1,2.0,0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,3,9.0,0.0,0.0,0.3333333333333333,1,3,3.0,0.5,0.016666666666666666,2.0,1,3.0,25,2.913924050632912,2,3.0,Bachelor of Arts in Computer Science,0,188,26,1,2.7,0.0,LOW,2.025,5,0.8026473582383207,32.0,847,188,26,0,0,0,0.675,0.0,0.025,0.017699115044247787,0.0,0.0,0.0,0.625,0.6,0.6,0.6,0.5,0.5,0.15217391304347827,0.0,0.0,0.15015015015015015,0.2,0.3,1.0,0.5,0.016666666666666666,0.625,0.0,0.14285714285714285,1.0,0.0,0.5,0.6496055019352185,0.06896551724137931,0.6,0.24441125151036316,0.23333333333333334,0.8981972428419936,0.0,0.2375296912114014,0.16666666666666666,0.32499999999999996,0.26253003003003
GB56195,,Unknown,Standard,4,0,Unknown,2.8499999999999996,0.7604823031033223,10,30.0,0,0.0,0.4,6.4,2.7,5.0,2.0,3.0,4,27.0,0.0,0.0,0.9473684210526317,2,4,2.0,0.5,0.25,3.0,3,9.0,25,2.8729885057471267,15,2.65,Bachelor of Science in Computer Science,0,1888,188,3,2.8499999999999996,0.0,LOW,1.9375,5,0.90288573281369,39.0,943,1888,188,0,0,0,0.7124999999999999,0.32590435969498344,0.25,0.26548672566371684,0.0,0.0,0.4,0.8,0.54,1.0,0.4,0.5,0.75,0.5434782608695652,0.0,0.0,0.42674253200569,0.4,0.4,1.0,0.5,0.25,0.9375,0.5,0.5714285714285714,1.0,0.0,0.5,0.5270841277326379,0.5172413793103449,0.53,0.3256203711330272,0.35,1.0,0.0,0.20427553444180524,0.16666666666666666,0.2875000000000001,0.314098506401138
GB56195,,Unknown,Standard,4,0,Unknown,2.8499999999999996,0.7604823031033223,10,30.0,0,0.0,0.4,6.4,2.7,5.0,2.0,3.0,4,27.0,0.0,0.0,0.9473684210526317,2,4,2.0,0.5,0.25,3.0,3,9.0,25,2.8729885057471267,15,2.65,Bachelor of Science in Biology,0,1888,188,3,2.8499999999999996,0.0,LOW,1.9375,5,0.90288573281369,39.0,943,1888,188,0,0,0,0.7124999999999999,0.32590435969498344,0.25,0.26548672566371684,0.0,0.0,0.4,0.8,0.54,1.0,0.4,0.5,0.75,0.5434782608695652,0.0,0.0,0.42674253200569,0.4,0.4,1.0,0.5,0.25,0.9375,0.5,0.5714285714285714,1.0,0.0,0.5,0.5270841277326379,0.5172413793103449,0.53,0.3256203711330272,0.35,1.0,0.0,0.20427553444180524,0.16666666666666666,0.2875000000000001,0.314098506401138
GC40366,,Unknown,Standard,4,0,Unknown,2.210526315789474,1.2529497359972877,19,52.0,0,0.0,0.3684210526315789,5.368421052631579,2.736842105263158,4.0,1.0,2.5,4,29.0,0.0,0.0,1.3119047619047617,2,4,2.0,0.5,0.43333333333333335,2.736842105263158,4,11.0,32,2.89170305676856,19,2.8378378378378377,Bachelor of Science in Biology,0,2090,313,4,2.210526315789474,0.21052631578947367,LOW,3.039473684210526,8,1.2100828000206314,54.0,836,2090,313,0,1,0,0.5526315789473685,0.5369510635209556,0.475,0.46017699115044247,0.0,0.0,0.3684210526315789,0.6710526315789473,0.5473684210526316,0.8,0.2,0.375,0.75,0.5869565217391305,0.0,0.0,0.5909480909480909,0.4,0.4,1.0,0.5,0.43333333333333335,0.8552631578947368,0.75,0.7142857142857143,1.0,0.0,0.7692307692307693,0.5830973679405766,0.6551724137931034,0.5675675675675675,0.5744991412070795,0.6,0.8865323435843054,0.3333333333333333,0.6230778847355919,0.6666666666666666,0.4473684210526315,0.44625979362821466
GG16720,,Unknown,Standard,4,0,Unknown,3.209090909090909,0.7849228599702623,22,65.0,0,0.0,0.6818181818181818,6.454545454545454,3.1818181818181817,5.0,2.0,3.5,4,13.0,0.0,0.0,0.40509915014164305,2,3,1.5,0.5,0.5416666666666666,2.9545454545454546,2,4.0,32,2.934888438133876,23,3.1481481481481484,Bachelor of Arts in Computer Science,0,3184,408,2,3.209090909090909,0.0,LOW,1.5477272727272726,4,1.2649560765292391,58.0,642,3184,408,0,0,0,0.8022727272727272,0.336378349692916,0.55,0.5752212389380531,0.0,0.0,0.6818181818181818,0.8068181818181818,0.6363636363636364,1.0,0.4,0.625,0.75,0.2391304347826087,0.0,0.0,0.1824770946583978,0.4,0.3,1.0,0.5,0.5416666666666666,0.9232954545454545,0.25,0.21428571428571427,1.0,0.0,0.7692307692307693,0.7123525735352219,0.7931034482758621,0.6296296296296297,0.6189552738504158,0.6666666666666666,0.6808059384941676,0.0,0.05614338155905851,0.0,0.19772727272727275,0.25626814620440685
GK67394,,Unknown,Standard,4,0,Unknown,3.335000000000001,0.6123939220709769,20,57.0,0,0.0,0.7,5.85,2.85,5.0,1.0,3.0,4,36.0,0.0,0.0,1.0794602698650673,3,5,1.6666666666666667,0.5,0.475,2.85,4,12.0,26,2.823239436619718,24,2.7948717948717947,Bachelor of Arts in Biology,0,3934,340,4,3.335000000000001,0.0,LOW,1.5162499999999997,4,1.037954897222942,46.0,943,3934,340,0,1,0,0.8337500000000002,0.262441148517463,0.5,0.504424778761062,0.0,0.0,0.7,0.73125,0.5700000000000001,1.0,0.2,0.5,0.75,0.7391304347826086,0.0,0.0,0.4862433648040844,0.6,0.5,1.0,0.5,0.475,0.890625,0.75,0.7857142857142857,1.0,0.0,0.5384615384615384,0.37818359808790203,0.8275862068965517,0.558974358974359,0.43504800277919614,0.4666666666666667,1.0,0.3333333333333333,0.04418052256532057,0.0,0.1662499999999998,0.39720700629415023
GL16952,,Unknown,Standard,4,0,Unknown,3.2199999999999998,0.6482944657219545,15,46.0,0,0.0,0.8,6.533333333333333,3.066666666666667,5.0,2.0,2.0,3,17.0,0.0,0.0,0.5279503105590063,2,3,1.5,0.5,0.38333333333333336,3.066666666666667,3,8.0,28,2.9021897810218986,21,3.0606060606060606,Bachelor of Arts in Computer Science,0,1616,240,3,3.2199999999999998,0.0,LOW,1.545,4,1.0266616584867327,47.0,836,1616,240,0,0,0,0.8049999999999999,0.27782631085921444,0.375,0.40707964601769914,0.0,0.0,0.8,0.8166666666666667,0.6133333333333334,1.0,0.4,0.25,0.5,0.32608695652173914,0.0,0.0,0.23781545520675962,0.4,0.3,1.0,0.5,0.38333333333333336,0.9583333333333334,0.5,0.5,1.0,0.0,0.6153846153846154,0.6144844636782156,0.7241379310344828,0.6121212121212121,0.4258986727013572,0.48333333333333334,0.8865323435843054,0.0,0.05510688836104514,0.0,0.19500000000000006,0.26706309104135195
GM81753,,Unknown,Standard,4,0,Unknown,3.1,0.7042726744663604,6,16.0,0,0.0,0.8333333333333334,6.333333333333333,2.8333333333333335,4.0,2.0,3.0,3,15.0,0.0,0.0,0.4838709677419355,1,2,2.0,0.5,0.13333333333333333,2.6666666666666665,2,5.0,26,2.947335423197493,13,2.7857142857142856,Bachelor of Arts in Biology,0,636,104,2,3.1,0.0,LOW,1.5749999999999997,4,0.8369561082439221,36.0,836,636,104,0,0,0,0.775,0.3018157478300299,0.15,0.1415929203539823,0.0,0.0,0.8333333333333334,0.7916666666666666,0.5666666666666667,0.8,0.4,0.5,0.5,0.2826086956521739,0.0,0.0,0.21795989537925026,0.2,0.2,1.0,0.5,0.13333333333333333,0.8333333333333333,0.25,0.2857142857142857,1.0,0.0,0.5384615384615384,0.7496067915730749,0.4482758620689655,0.5571428571428572,0.2722068277566043,0.3,0.8865323435843054,0.0,0.06650831353919233,0.0,0.22499999999999998,0.2660919790758501
